target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,,60000,0,0,0,38.924798387,36.976165881,0.6947451157,0,0,9.2630511266,1156
0,OTHER,advanced,,20000,0,0,1,0.9562275986,27.732240437,4.894355865,0,0,7.5710382514,1158
0,OTHER,elementary,Corporate,117993,0,1,1,0.7321012545,28.807785014,4.9283329591,0,0,6.6516206303,1159
0,OTHER,elementary,Corporate,117993,0,1,1,0.7321012545,28.807785014,4.9283329591,0,0,6.6516206303,1160
0,2NDFL,elementary,,183527,0,0,1,0.5074148746,38.109154877,5.8571000823,0,0,0.3064151508,1161
0,OTHER,elementary,Corporate,131876,0,1,0,,34.997260274,6.7726027397,0,0,11.556164384,1170
0,OTHER,elementary,Corporate,127435,0,1,0,1.4134408602,43.373486039,0.9625271353,0,0,9.2091024777,1177
0,OTHER,advanced,,100000,0,0,1,0.4722670251,35.830601093,5.749524665,0,0,10.338565761,1190
0,OTHER,elementary,,69600,0,0,0,0.9250224014,50.62264391,2.9322329516,0,0,5.5596302118,1199
0,OTHER,elementary,,69600,0,0,0,0.9250224014,50.62264391,2.9322329516,0,0,5.5596302118,1200
0,OTHER,advanced,Corporate,41546,0,1,0,37.207728495,45.750684932,4.9789879482,0,0,0.6866382214,1201
0,OTHER,elementary,Corporate,86398,0,1,,,28.817643536,7.8524590164,,,8.6833969609,1203
0,OTHER,elementary,,140000,0,0,,,33.761643836,3.8109589041,,,13.165004866,1204
0,OTHER,elementary,Corporate,44947,0,1,1,0.5654569892,33.365768396,1.9986451082,0,0,8.886316341,1205
0,OTHER,elementary,Corporate,44947,0,1,1,0.5654569892,33.365768396,1.9986451082,0,0,8.886316341,1206
0,2NDFL,elementary,,43500,0,0,,,31.915068493,1.3070813684,,,5.3535294558,1208
0,OTHER,elementary,Corporate,22208,0,1,,,33.371068194,0.5601092896,,,8.6833969609,1222
0,OTHER,advanced,,23000,0,0,0,0.6276657706,50.865753425,5.9452054795,0,0,5.7917808219,1232
0,OTHER,advanced,Corporate,16114,0,1,1,0.5959453405,48.115068493,9.2794520548,0,0,2.9424657534,1233
0,OTHER,advanced,Corporate,16114,0,1,1,0.5959453405,48.115068493,9.2794520548,0,0,2.9424657534,1234
0,OTHER,advanced,,25000,0,0,0,,35.306849315,0.5479452055,,,12.071232877,1241
0,OTHER,elementary,Corporate,142112,0,1,,,32.257534247,0.7171195449,,,9.9287671233,1247
0,2NDFL,elementary,Corporate,22145,0,1,,,42.923287671,6.1780821918,,,10.865753425,1255
0,OTHER,advanced,Corporate,33470,0,1,0,0.92484319,40.784287746,1.0692192529,0,0,9.9459315817,1256
0,OTHER,elementary,,25000,0,0,,,32.314828954,1.3668837488,,,9.6572947077,1257
0,OTHER,advanced,Corporate,44607,0,1,0,1362.5081317,34.81369863,0.495890411,1,1,6.0219178082,1258
0,OTHER,elementary,Corporate,217437,0,1,1,0.5373879928,32.013661202,1.5402874467,0,0,8.5491803279,1263
0,OTHER,elementary,Corporate,217437,0,1,1,0.5373879928,32.013661202,1.5402874467,0,0,8.5491803279,1264
0,OTHER,elementary,Corporate,85068,0,1,0,0.3753808244,30.665753425,1.8,0,0,10,1267
0,OTHER,elementary,,34000,0,0,,,47.696721311,5.8750056142,,,1.8393891758,1269
0,OTHER,elementary,Corporate,35405,0,1,0,12.981541219,31.893150685,6.1452054795,0,0,10.917808219,1276
0,2NDFL,elementary,,17908,0,0,1,0.7953181004,27.136986301,3.2657534247,0,0,7.0739726027,1277
0,OTHER,elementary,Corporate,122235,0,1,,,40.503720338,3.2849315068,,,2.4438356164,1287
0,2NDFL,elementary,,34209,0,0,0,18.863239247,39.419178082,0.9433789954,1,3,2.6904109589,1288
0,2NDFL,advanced,,10440,0,0,0,22.311312724,30.4,1.7506849315,1,1,9.6657534247,1290
0,OTHER,elementary,,42000,0,0,1,0.5381048387,32.419178082,0.5833295905,1,1,11.630136986,1295
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1296
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1298
0,2NDFL,elementary,,76998,0,0,1,0.4750448029,43.871584699,9.5791226888,0,0,13.214739127,1306
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1310
0,2NDFL,elementary,,19081,0,0,,,46.298630137,22.77260274,,,1.2305786361,1313
0,OTHER,beginner,VIP,220000,0,0,1,0.2502240143,39.784153005,0.9051500861,0,0,10.962684333,1318
0,2NDFL,advanced,,35148,0,0,0,29.20703405,50.389041096,25.717808219,,,5.2307807471,1320
0,OTHER,advanced,Corporate,57606,0,1,1,0.3141129032,25.38769369,2.4397484842,0,0,5.2726251965,1323
0,OTHER,elementary,,350000,0,0,1,0.5416890681,35.108241635,7.6912568306,0,0,9.6013923198,1331
0,OTHER,beginner,Corporate,179083,0,1,1,0.6308691756,27.825136612,4.0792349727,3,3,7.4205629164,1339
0,2NDFL,advanced,,20553,0,0,1,0.9230062724,42.776225765,1.3049928887,0,0,2.8748559024,1345
0,2NDFL,elementary,,88678,0,0,0,1.3481630824,30.158260349,1.4404521297,1,1,9.5993562392,1347
0,OTHER,elementary,Corporate,119848,0,1,0,0.7006944444,27.274855902,1.5159517928,0,0,6.2830750805,1364
0,2NDFL,high,,37550,0,0,0,,30.698877161,1.0769593532,,,1.8084662026,1369
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1373
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1378
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1379
0,OTHER,elementary,,120000,0,0,0,0.4025761649,33.900359308,6.5113182124,0,0,9.7852908152,1382
0,2NDFL,elementary,,69415,0,0,,,41.863013699,10.62739726,,,9.753671682,1383
0,OTHER,advanced,Corporate,81060,0,1,,,29.214185194,8.8589939367,,,5.9287671233,1384
0,OTHER,elementary,Corporate,30669,0,1,0,4.1200268817,26.032876712,0.5356763231,1,1,5.9917808219,1390
0,OTHER,elementary,,60000,0,0,3,0.8243503584,30.336986301,0.1890410959,0,0,9.0661576465,1400
0,2NDFL,elementary,,42429,0,0,1,0.7028225806,36.719013399,3.3863013699,0,0,11.665753425,1403
0,OTHER,elementary,Corporate,97369,0,1,1,0.40640681,38.640092821,4.6620106295,2,2,10.886668164,1407
0,OTHER,elementary,Corporate,20000,0,1,0,,28.580178157,0.4020959653,0,0,2.6240137735,1411
0,2NDFL,elementary,,159085,0,0,1,0.275515233,26.940609327,0.4754098361,3,3,6.8638969983,1412
0,OTHER,elementary,Corporate,107818,0,1,0,0.8635528674,54.099356239,12.734972678,0,0,8.9294932255,1415
0,OTHER,elementary,Corporate,57615,0,1,2,0.5416890681,32.480874317,0.3196721311,0,0,11.417164458,1416
0,2NDFL,elementary,,104400,0,0,,,51.99726776,3.4508196721,,,6.9168051501,1421
0,2NDFL,high,,65032,0,0,0,,29.628969234,9.6782843027,1,1,6.1467774534,1422
0,OTHER,advanced,Corporate,44547,0,0,,,40.410958904,6.1589041096,,,10.375342466,1426
0,OTHER,elementary,Corporate,78039,0,1,0,0.5724462366,25.833438132,0.5628415301,0,0,5.8060408713,1427
0,2NDFL,beginner,,228681,0,0,,,29.646575342,1.4356164384,,,9.5671232877,1441
0,OTHER,elementary,,110000,0,0,0,1.0589157706,38.823122988,0.3278688525,0,0,8.412568306,1446
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1451
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1460
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1461
0,2NDFL,elementary,,133805,0,0,0,,27.773224044,1.2981959728,0,0,7.2650273224,1464
0,OTHER,elementary,,40000,0,0,0,0.8972446237,39.040294932,1.1909798638,0,0,6.8074182199,1468
0,OTHER,elementary,Corporate,29426,0,1,0,8.2456541219,29.681188712,0.2595628415,0,0,9.2894078898,1476
0,OTHER,elementary,Corporate,74006,0,1,0,24.435954301,31.025540834,0.5027322404,0,0,10.754307957,1478
0,OTHER,elementary,,13090,0,1,,,28.505464481,0.2950819672,,,6.3235346957,1480
0,OTHER,elementary,Corporate,25208,0,1,1,0.796438172,28.859839808,3.3469945355,0,0,4.226963096,1483
0,OTHER,advanced,,70000,0,0,,,51.323287671,13.761643836,,,6.1890410959,1497
0,OTHER,advanced,Corporate,90000,0,0,,,48.599520922,0.8426903211,,,3.4904109589,1498
0,2NDFL,elementary,,140071,0,0,0,,36.811520323,7.7649449809,2,2,11.603301145,1502
0,OTHER,high,,40000,0,0,2,0.8281362007,44.913930683,6.8328767123,1,1,10.389041096,1503
0,OTHER,advanced,,40000,0,0,0,26.114202509,25.64147017,2.1976345535,0,0,5.3565386631,1509
0,OTHER,elementary,,80000,0,0,,,46.092342241,14.207410734,,,1.078643611,1511
0,OTHER,elementary,,100000,0,0,,,36.290410959,2.5863013699,,,8.3479452055,1512
0,OTHER,advanced,,70000,0,0,,,42.019447563,3.9561643836,,,10.438356164,1513
0,2NDFL,elementary,,33513,0,0,,,25.958095666,1.5471367617,,,5.6402874467,1514
0,OTHER,advanced,,50000,0,0,1,0.8512768817,45.934246575,7.3808219178,1,1,0.6542780148,1516
0,OTHER,advanced,,50000,0,0,1,0.8512768817,45.934246575,7.3808219178,1,1,0.6542780148,1518
0,OTHER,elementary,Corporate,48209,0,1,1,0.2808467742,29.091638596,2.1260273973,2,2,8.104109589,1519
0,2NDFL,elementary,,,0,1,1,0.7247311828,35.510472341,5.5625271353,1,1,7.8715846995,1523
0,OTHER,advanced,Corporate,46648,0,1,2,0.4333333333,25.545205479,0.5149337525,1,1,4.5477206378,1526
0,2NDFL,elementary,,20010,0,0,,,37.390777753,5.1195448761,,,9.1907777528,1528
0,OTHER,elementary,Corporate,124479,0,1,0,2.9532258065,26.756164384,3.6657534247,1,1,3.6383561644,1531
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1534
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1537
0,2NDFL,elementary,,,0,1,2,0.271438172,31.598293285,1.1736357512,0,0,10.154457669,1541
0,2NDFL,elementary,,,0,1,2,0.271438172,31.598293285,1.1736357512,0,0,10.154457669,1543
0,OTHER,elementary,,48059,0,0,1,-1.139829749,53.083853582,0.3863013699,1,1,8.0602739726,1547
0,OTHER,elementary,Corporate,522105,0,1,0,17.569780466,36.634463657,10.717808219,1,1,11.57260274,1549
0,OTHER,elementary,Corporate,48583,0,1,1,1.1855958781,25.559151134,3.3125757916,0,0,5.4605209971,1552
0,OTHER,elementary,,70000,0,0,2,0.3406810036,27.969863014,0.5198892133,0,0,7.8630136986,1559
0,2NDFL,elementary,,,0,1,,,28.112328767,5.0119994012,,,7.9753424658,1563
0,2NDFL,advanced,,33253,0,0,,,47.980821918,0.3917808219,,,2.904109589,1567
0,OTHER,advanced,Corporate,18496,0,1,1,1.0468637993,32.2,6.0575342466,1,1,10.695890411,1572
0,OTHER,advanced,Corporate,18496,0,1,1,1.0468637993,32.2,6.0575342466,1,1,10.695890411,1573
0,OTHER,elementary,,120000,0,0,0,1.8959005376,38.109589041,3.8356164384,1,2,11.575342466,1578
0,OTHER,elementary,,30000,0,0,0,34.993637993,26.857534247,0.2190133992,,,1.1151882626,1580
0,OTHER,elementary,,60000,0,0,1,0.3112679211,41.984444943,11.800546448,0,0,9.7899243955,1588
0,2NDFL,elementary,,91388,0,0,,,35.04109589,8.202739726,,,5.0120892282,1590
0,2NDFL,elementary,,14712,0,0,1,-0.592069892,30.380821918,10.819178082,1,1,7.1671232877,1592
0,OTHER,high,,58000,0,0,0,5.4717293907,31.422479227,5.3676847069,1,1,9.4526162138,1594
0,OTHER,beginner,,88000,0,0,1,0.9911066308,37.192012875,5.5068493151,1,1,10.547945205,1596
0,2NDFL,elementary,,74267,0,0,0,4.7678315412,30.539726027,1.9616438356,1,1,10.367123288,1602
0,OTHER,advanced,Corporate,8486,0,1,0,,28.330698406,0.9361778576,0,0,0.2295081967,1603
0,OTHER,elementary,Corporate,36570,0,1,,,32.541747137,1.4109589041,,,5.1865558799,1615
0,OTHER,high,Corporate,23042,0,1,0,25,33.168695262,4.8262295082,0,0,4.9960925219,1617
0,OTHER,advanced,Corporate,17363,0,1,0,1.9903001792,36.763140954,18.553424658,0,0,8.8915562542,1618
0,OTHER,elementary,Corporate,78876,0,1,0,,29.509589041,1.0167078374,,,9.0467624822,1622
0,OTHER,elementary,Corporate,29657,0,1,0,8.9227150538,32.032786885,1.577273748,0,0,9.0841230631,1623
0,2NDFL,elementary,,,0,1,2,1.0857750896,47.715846995,4.7495171794,0,0,2.6974623849,1625
0,2NDFL,elementary,,117610,0,0,0,5.4373655914,41.225930085,1.4417770791,3,3,5.0128153305,1640
0,OTHER,elementary,Corporate,337046,0,1,0,1.2078405018,30.331506849,9.3095890411,0,0,8.5336327569,1644
0,OTHER,elementary,,276787,0,0,,,35.783561644,12.81369863,,,14.4,1648
0,2NDFL,elementary,Corporate,77891,0,0,0,0.3121415771,27.285814806,1.7625271353,0,0,6.6145819298,1649
0,OTHER,advanced,Corporate,44518,0,1,,,43.907103825,12.795081967,,,8.606557377,1652
0,2NDFL,advanced,,20749,0,0,0,,28.615629912,2.5471367617,0,0,2.7937121042,1653
0,2NDFL,elementary,,12366,0,0,0,1.1115815412,38.775342466,2.0301369863,1,2,11.8,1657
0,OTHER,advanced,Corporate,59380,0,1,0,10.822535842,48.87285725,2.4657534247,1,1,3.8191780822,1663
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1667
0,OTHER,elementary,Corporate,49040,0,1,1,0.4425179211,31.057294708,1.5175686803,1,1,9.8737330639,1669
0,2NDFL,elementary,,37117,0,0,,,52.270589116,0.7445617187,,,7.1308630886,1675
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1676
0,OTHER,elementary,,150000,0,0,1,2.9612679211,34.646822367,4.7404371585,0,0,9.8988771615,1680
0,OTHER,advanced,,40000,0,0,1,0.9929435484,52.517164458,15.486338798,1,1,7.0294932255,1682
0,OTHER,advanced,Corporate,42636,0,1,3,0.5363351254,40.545078224,0.5478104649,1,1,5.597260274,1688
0,OTHER,advanced,Corporate,42636,0,1,3,0.5363351254,40.545078224,0.5478104649,1,1,5.597260274,1689
0,OTHER,advanced,Corporate,42636,0,1,3,0.5363351254,40.545078224,0.5478104649,1,1,5.597260274,1690
0,OTHER,advanced,,200000,0,0,0,22.509767025,39.493150685,10.638356164,1,1,10.561643836,1692
0,OTHER,elementary,Corporate,30642,0,1,,,33.099348754,3.1150684932,,,3.2520547945,1693
0,OTHER,elementary,Corporate,53677,0,1,0,13.120967742,35,0.5287671233,1,1,11.246575342,1697
0,OTHER,elementary,,170000,0,0,1,0.6390681004,31.142465753,0.3803652968,0,0,11.093150685,1707
0,2NDFL,elementary,,18798,0,0,,,26.038356164,5.0119994012,,,5.9589041096,1727
0,OTHER,advanced,Corporate,54730,0,1,0,11.174977599,38.805479452,4.9511340669,0,0,11.632876712,1728
0,OTHER,elementary,Corporate,21329,0,1,0,,51.926229508,1.4870274721,0,0,6.8651096639,1733
0,OTHER,advanced,Corporate,38345,0,1,1,0.6968637993,36.450819672,2.3602889438,0,0,2.4561793547,1735
0,2NDFL,high,Corporate,28957,0,1,,,25.373987574,0.2786885246,,,5.3000149712,1739
0,OTHER,elementary,,50000,0,0,0,0.7026657706,25.558469945,1.6461411782,0,0,5.5529904933,1749
0,2NDFL,advanced,,32899,0,0,0,0.5379256272,27.581383337,4.2759562842,0,1,4.0655737705,1750
0,2NDFL,elementary,,31311,0,0,0,,27.773224044,0.5966165132,,,6.1062055543,1752
0,OTHER,elementary,Corporate,36234,0,1,,,32.686952616,1.5917808219,,,5.3317613594,1758
0,2NDFL,elementary,,19757,0,0,,,28.567123288,0.3506849315,,,1.5267460139,1764
0,2NDFL,elementary,,22381,0,0,,,42.739726027,21.551770342,,,8.498630137,1768
0,2NDFL,advanced,,32330,0,0,1,0.4109767025,46.964383562,11.4,0,0,1.9506849315,1777
0,OTHER,elementary,Corporate,106000,0,1,3,0.2196460573,39.628415301,1.919746987,1,1,9.8046784939,1779
0,OTHER,high,Corporate,23361,0,1,1,1.3738799283,27.584699454,0.7332435063,0,0,5.9387229583,1784
0,OTHER,beginner,,120000,0,0,,,27.737704918,1.3661202186,,,6.7935174789,1788
0,2NDFL,beginner,VIP,191109,0,0,2,0.4736111111,46.021678269,7.2896174863,0,0,0.9011303241,1800
0,2NDFL,elementary,Corporate,9251,0,1,0,,30.492147616,0.281420765,1,1,6.7031065199,1802
0,OTHER,elementary,Corporate,120517,0,1,2,0.7014560932,33.73050378,3.737704918,0,0,2.5852983008,1804
0,OTHER,elementary,Corporate,77022,0,1,,,28.019178082,4.9711056217,,,7.9178082192,1807
0,OTHER,advanced,Corporate,38124,0,1,0,13.691442652,42.367497567,0.4945355191,0,0,7.1291414028,1815
0,OTHER,elementary,,90000,0,0,0,0.4705421147,44.297814208,1.1186840332,0,0,10.36251965,1828
0,OTHER,advanced,,40000,0,0,0,10.085909498,35.302253163,3.9590163934,0,0,6.5104723407,1845
0,2NDFL,elementary,,27403,0,0,0,,25.274855902,0.9515682312,,,0.9789654914,1849
0,OTHER,elementary,Corporate,70805,0,1,,,31.745901639,3.3196721311,,,9.7089452803,1852
0,2NDFL,advanced,,29827,0,0,,,32.040983607,7.8005464481,,,10.226394191,1857
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1862
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1863
0,OTHER,elementary,,90000,0,0,1,-0.588866487,40.093150685,2.4904109589,1,1,12.084931507,1869
0,OTHER,elementary,Corporate,53569,0,1,,,27.254794521,1.6301369863,,,7.2164383562,1873
0,OTHER,advanced,Corporate,48205,0,1,,,26.531506849,1.6505951044,,,3.5479452055,1874
0,OTHER,advanced,Corporate,17045,0,1,0,0.8856854839,32.648663822,1.0870199865,0,0,4.634965192,1876
0,2NDFL,advanced,,30643,0,0,0,2.175515233,39.281420765,18.533999551,0,0,10.616191332,1881
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1883
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1888
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1889
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1890
0,2NDFL,elementary,,69600,0,0,0,0.5722670251,44.013661202,22.590620555,0,1,10.741305487,1894
0,OTHER,high,Corporate,20706,0,1,0,48.732683692,49.432876712,30.506849315,0,0,4.4209222247,1895
0,2NDFL,advanced,,19173,0,0,1,0.408938172,29.643191856,0.3473014447,0,0,4.6514110338,1904
0,OTHER,advanced,Corporate,46900,0,1,0,1.8911962366,33.247780522,4.4617486339,0,0,2.5327120293,1905
0,OTHER,elementary,,55000,0,0,1,0.44390681,27.961748634,2.4310202859,0,0,7.4145819298,1907
0,OTHER,elementary,Corporate,81718,0,1,0,0.5650089606,32.027322404,5.3328916835,0,0,1.8123437383,1910
0,OTHER,high,Corporate,27955,0,1,,,47.243835616,7.0328767123,,,2.1424657534,1912
0,OTHER,elementary,Corporate,66629,0,1,0,2.8218189964,27.717890561,4.4726775956,0,0,7.6685754922,1913
0,2NDFL,advanced,Corporate,43432,0,1,,,27.652054795,3.5095890411,,,7.6082191781,1914
0,OTHER,elementary,Corporate,50128,0,1,0,51.797715054,28.163934426,2.4751777828,0,0,7.9863387978,1919
0,OTHER,advanced,,19000,0,0,0,6.6952732975,49.724672505,2.584946478,0,0,4.6972752452,1920
0,OTHER,elementary,,25000,0,0,2,0.3377912186,43.661202186,15.87431694,0,1,10.565416573,1925
0,OTHER,elementary,,25000,0,0,2,0.3377912186,43.661202186,15.87431694,0,1,10.565416573,1926
0,2NDFL,high,,46874,0,0,0,3.0797267025,28.31420765,1.0140729096,0,0,6.3373605809,1928
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1940
0,OTHER,elementary,,47000,0,0,1,1,30.837712404,2.070589116,0,0,3.0185343214,1956
0,OTHER,elementary,,54780,0,0,0,56.379637097,29.955363425,2.6238565761,1,1,5.3827606857,1957
0,OTHER,elementary,Corporate,45585,0,1,,,35.668493151,8.2,,,1.0802230706,1958
0,OTHER,elementary,,20000,0,0,1,0.3759408602,26.249315068,3.3287671233,0,0,6.1287671233,1970
0,2NDFL,elementary,,157489,0,0,1,0.4115367384,57.510315143,3.6418219927,1,1,3.8278688525,1975
0,OTHER,beginner,,100000,0,0,0,2.5307123656,31.278284303,0.6782843027,0,0,9.401571974,1979
0,2NDFL,elementary,,63183,1,0,0,4.2832885305,36.717808219,1.9726027397,2,2,2.3369863014,1994
0,OTHER,elementary,Corporate,31106,0,1,1,0.4130376344,44.925383636,0.8815480201,0,0,8.8185343214,1996
0,OTHER,advanced,Corporate,29200,0,1,0,3.6687948029,27.579234973,2.1195448761,0,0,7.3715846995,2005
0,OTHER,elementary,,34800,0,0,0,1362.5323477,47.684931507,0.8757990868,1,1,2.5917808219,2014
0,OTHER,elementary,Corporate,20010,0,1,,,27.195239165,0.5409836066,,,7.1431843701,2019
0,OTHER,elementary,Corporate,70000,0,0,,,26.22739726,0.7436035631,,,6.1178082192,2025
0,OTHER,advanced,,50000,0,0,1,0.4987007168,38.661658807,2.1137136013,0,0,10.089056067,2029
0,2NDFL,elementary,,43183,0,0,1,0.246281362,27.092506924,0.2623699379,1,1,7.0514110338,2044
0,OTHER,high,Corporate,26307,0,1,0,,31.014087881,3.6962796617,,,3.2086084288,2045
0,OTHER,advanced,,60000,0,0,0,3.4713709677,40.427157721,7.0025001871,1,1,4.887431694,2046
0,OTHER,beginner,Corporate,46550,0,1,0,1.1817876344,51.964480874,0.7390822666,0,0,6.6130548694,2047
0,OTHER,elementary,,50000,0,0,0,4.7338261649,25.083928438,2.2811887117,0,0,4.9962572049,2054
0,OTHER,elementary,VIP,300000,0,0,,,36.744239838,2.895890411,,,14.419178082,2071
0,OTHER,advanced,Corporate,30885,0,1,0,2.5683467742,28.363387978,3.6393442623,1,1,2.2618459466,2072
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2081
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2082
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2083
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2084
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2085
0,OTHER,advanced,Corporate,24635,0,1,,,30.252054795,0.9380043416,,,6.1150684932,2087
0,2NDFL,elementary,,39505,0,0,0,3.44375,39.131506849,3.9698630137,1,1,3.0767123288,2098
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2099
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2100
0,OTHER,elementary,Corporate,83236,0,1,4,0.9501792115,33.236245228,4.6378845722,1,1,8.9657534247,2107
0,OTHER,elementary,Corporate,83236,0,1,4,0.9501792115,33.236245228,4.6378845722,1,1,8.9657534247,2108
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2112
0,OTHER,elementary,,45000,0,0,,,30.364772812,0.7732240437,,,10.10449884,2118
0,OTHER,elementary,Corporate,99480,0,1,0,45.731899642,27.308585972,0.2021857923,0,0,6.1962572049,2137
0,OTHER,elementary,Corporate,71400,0,1,,,40.716835092,0.5009880979,,,12.049315068,2139
0,2NDFL,elementary,,20971,0,0,1,1.2725582437,30.884931507,2.6575342466,1,1,6.6054794521,2142
0,OTHER,elementary,,15000,0,0,0,15.24890233,33.592342241,2.4580956658,0,0,8.8580956658,2145
0,2NDFL,advanced,,30441,0,0,0,27.206854839,44,7.4830675949,1,1,7.3433415675,2149
0,OTHER,elementary,Corporate,37401,0,1,0,0.7596998208,32.098360656,4.6293285426,0,0,9.0430271727,2151
